#{"t_start": 1767787310.158633, "env_id": "None"}
r,l,t
28.283392,80,2451.313025
2.576613,110,2452.846293
-56.347291,179,2455.109659
42.79795,58,2455.92081
-117.467256,220,2458.583205
24.086229,87,2459.830407
-34.717026,156,2461.870049
43.360396,53,2462.753324
-69.036408,176,2464.830478
36.931465,61,2465.790672
38.317097,59,2466.726278
51.840311,23,2467.30442
22.460003,88,2468.589023
9.900776,104,2470.008767
3.297517,108,2471.376929
-6.616059,124,2473.067322
29.427885,153,2475.000778
48.371581,39,2475.72579
-5.090176,191,2478.263717
36.366262,66,2479.257601
39.136281,60,2480.198838
13.782122,99,2481.565991
21.488125,93,2482.766343
-10.264815,126,2484.480203
26.689901,82,2485.562015
-24.213783,140,2487.3727
18.765573,91,2488.539881
51.560972,16,2489.016721
47.29676,41,2489.803655
21.680303,98,2491.112594
43.696888,61,2491.968865
45.265736,53,2492.838264
-36.574277,144,2494.692445
4.227924,115,2496.308577
38.431952,67,2497.233612
42.745747,52,2497.988928
8.869494,105,2499.402852
17.173157,94,2500.709911
25.266351,84,2501.828115
39.423239,62,2502.789091
12.000302,101,2504.181505
36.958704,66,2505.230963
34.38535,70,2506.28699
26.008693,79,2507.450814
49.892574,32,2508.000959
0.170523,98,2509.347511
38.298367,64,2510.23129
27.743647,79,2511.281286
47.498407,33,2511.944987
43.454129,52,2512.730702
12.058323,173,2514.860232
47.083186,46,2515.591858
17.870167,96,2516.834409
-110.511966,209,2519.392628
3.647539,110,2520.866575
-84.88736,263,2524.001847
48.270605,41,2524.747947
52.776173,23,2525.305543
0.539263,115,2526.860667
-10.046076,118,2528.471057
51.908016,25,2528.938711
50.211786,34,2529.615208
-67.993823,169,2531.762791
30.025028,75,2532.865658
11.286379,100,2534.231359
9.767407,106,2535.691589
15.157235,96,2536.934886
28.590226,76,2537.944315
32.342953,77,2538.959852
7.989294,109,2540.454223
45.594206,49,2541.277494
-32.586385,146,2543.182239
13.469038,98,2544.536275
-58.042729,172,2546.689753
6.450659,111,2548.187242
-135.205736,222,2550.784916
47.647514,47,2551.592232
45.458803,47,2552.297339
22.517628,88,2553.437467
50.685265,25,2554.008502
49.42485,55,2554.899519
45.954264,46,2555.690728
-9.407664,143,2557.559724
38.26082,61,2558.41073
25.918126,86,2559.527297
15.055854,96,2560.87102
28.187202,83,2562.056247
26.082463,83,2563.25641
33.28926,75,2564.350373
52.368282,12,2564.788425
-52.999659,163,2566.826414
47.480825,40,2567.45222
33.223076,69,2568.488228
13.79958,100,2569.791011
21.984362,90,2571.13173
22.135675,89,2572.421658
-126.957493,252,2575.46093
-85.383192,181,2577.841714
31.814142,73,2578.819011
30.621075,77,2579.945536
-117.95332,224,2594.910396
-12.05888,121,2596.387912
45.521362,46,2597.211399
-95.096546,207,2599.746715
27.736247,74,2600.739578
38.120677,65,2601.638596
46.079569,42,2602.304167
-0.81109,115,2603.778711
48.564338,37,2604.479624
-57.543068,184,2606.791471
-270.537845,352,2610.806389
47.89427,42,2611.463843
14.06696,99,2612.833735
15.045743,127,2614.492211
10.815916,100,2615.768566
41.404465,57,2616.697544
-101.67086,239,2619.640515
-19.52107,132,2621.349087
45.375038,50,2622.082624
8.209255,110,2623.471989
5.792424,109,2624.935847
24.522427,86,2626.0728
37.596782,63,2626.94259
-2.068068,116,2628.369247
17.444755,94,2629.671388
29.588778,77,2630.795483
30.80022,73,2631.893558
-8.267771,124,2633.519761
8.355077,111,2635.01922
21.398558,90,2636.301578
23.651769,164,2638.356508
46.75538,45,2639.141486
37.502071,90,2640.399264
28.173425,81,2641.636048
-14.139585,132,2643.359132
31.808851,74,2644.457516
49.352603,42,2645.214722
44.893914,48,2645.969439
3.846829,111,2647.509521
-2.670198,121,2649.177472
-99.891503,204,2651.725312
26.059212,86,2652.939697
-448.249961,400,2657.501524
-23.516428,139,2659.190975
36.690659,66,2660.205173
25.919897,81,2661.279142
21.963451,83,2662.380121
21.952313,83,2663.603825
23.463892,114,2665.046738
12.198693,103,2666.360235
14.832601,101,2667.649002
37.952522,64,2668.659167
23.587574,86,2669.883837
50.105072,19,2670.396035
37.385581,68,2671.335888
-30.930221,135,2673.030614
19.500746,86,2674.285252
39.723224,65,2675.306861
10.313311,101,2676.626543
23.156769,82,2677.831638
-142.937338,244,2680.654042
14.029729,116,2682.119629
47.057241,38,2682.84869
-147.489947,251,2685.950945
-55.001233,172,2688.057384
36.038262,65,2689.067727
-146.17089,236,2692.002109
46.732724,39,2692.729626
24.518318,83,2693.821464
15.819479,92,2695.10614
24.765506,182,2697.423637
17.892591,96,2698.746347
50.381021,32,2699.289409
-18.018151,130,2700.87316
45.467382,45,2701.655044
9.111728,105,2703.086039
-6.563188,122,2704.616246
45.92505,43,2705.368783
52.743403,17,2705.760446
22.938003,87,2706.994282
32.589364,76,2708.032746
-28.598943,147,2709.910688
47.001617,48,2710.752534
-620.082331,400,2715.4279
29.202413,79,2716.576802
46.475353,40,2717.31426
-1.766363,108,2718.764691
14.715977,97,2720.102817
13.835568,105,2721.549348
48.975417,44,2722.232769
36.360912,70,2723.182974
37.169978,67,2724.210168
-108.521503,195,2726.49385
-4.667717,178,2728.713586
9.988749,150,2730.521863
51.9181,29,2731.143283
50.476658,16,2731.621779
11.883677,101,2733.019441
22.077228,92,2734.303406
7.121827,153,2736.151117
38.97903,61,2737.131441
-28.025018,239,2740.046685
1.677941,112,2741.452006
25.514609,81,2742.516376
21.464366,87,2743.786438
-22.423051,145,2745.516543
4.461629,112,2747.069998
46.62966,40,2747.800822
40.822212,58,2748.728778
38.952202,60,2749.589569
10.787143,100,2750.958673
-0.288093,119,2752.426507
25.965401,81,2753.584762
-11.263016,126,2755.231801
25.194596,85,2756.360138
-125.282944,230,2759.085981
19.047488,92,2760.370603
50.403004,35,2761.067845
48.835306,35,2761.678072
44.6084,61,2762.537423
37.431453,67,2763.448575
-7.704383,123,2765.071616
-5.384306,130,2766.866682
31.619517,80,2768.01926
15.516315,89,2769.26847
48.336374,36,2769.956091
-52.42515,177,2772.204528
15.575183,95,2773.536649
-12.844204,127,2775.221005
22.585318,84,2776.320811
21.750002,97,2777.562897
49.982309,36,2778.254755
19.050138,91,2779.540729
-45.32709,167,2781.544936
42.043496,52,2782.400037
40.183775,62,2783.269169
27.017005,83,2784.456529
36.832663,61,2785.41083
-31.988093,167,2787.534179
39.859926,58,2788.346151
-84.279211,199,2790.831439
41.511545,85,2792.034179
35.570727,68,2793.063784
30.103333,80,2794.104676
32.540413,64,2795.090165
-2.088858,117,2796.556211
27.191167,85,2797.798821
32.141925,72,2798.869539
43.09941,50,2799.702721
49.795364,31,2800.335348
30.553452,88,2801.579403
33.988738,69,2802.517349
39.934856,59,2803.528989
31.751775,69,2804.634083
37.528296,63,2805.511291
5.725388,112,2807.007034
-63.16446,171,2809.222314
28.767973,79,2810.249023
42.79338,76,2811.366628
36.977025,69,2812.302871
-4.520069,119,2813.796992
46.000971,44,2814.574708
-27.270883,135,2816.22411
45.638837,51,2817.078473
43.858926,100,2818.462142
17.05675,94,2819.775901
8.529514,106,2821.089985
21.169791,91,2822.268215
15.382317,87,2823.488329
4.556329,108,2824.958056
48.972161,39,2825.574203
-11.208897,128,2827.167501
29.911973,83,2828.451967
34.956189,69,2829.487309
5.302848,107,2830.834634
34.694099,69,2831.766093
-11.909234,138,2833.577271
-96.528169,188,2835.782341
-9.686815,133,2837.489697
26.97027,74,2838.488899
-14.260882,129,2840.19662
44.014206,60,2841.034654
46.527175,41,2841.776594
32.395855,73,2842.851518
51.819918,28,2843.470507
-10.72464,125,2845.095848
50.456353,33,2845.748476
26.521375,80,2846.893831
30.827529,76,2848.004901
13.513885,98,2849.319138
43.141985,48,2850.060907
-11.963731,126,2851.809034
38.494601,63,2852.685686
34.964807,72,2853.76893
-58.650482,180,2856.00766
29.224332,76,2857.007071
-20.916634,136,2858.75297
33.194716,75,2859.753402
35.819947,69,2860.704341
46.798683,41,2861.442552
39.975443,60,2862.384371
40.084769,61,2872.659521
28.136148,71,2873.71315
-13.219047,132,2875.469021
41.530608,55,2876.386294
45.02227,52,2877.17151
40.882497,60,2878.012228
12.008097,103,2879.396359
15.706101,99,2880.801871
45.160769,49,2881.529576
45.932006,46,2882.347977
34.544514,67,2883.363402
-34.555093,147,2885.133802
7.491455,107,2886.488017
17.153434,119,2888.05941
29.583605,83,2889.138204
-4.608897,116,2890.683981
48.493202,31,2891.223981
14.655684,96,2892.56169
35.951483,62,2893.534608
35.565207,66,2894.541063
4.317908,109,2895.946764
21.004845,154,2897.800184
-5.309182,120,2899.391314
20.149429,93,2900.592858
44.752301,50,2901.440382
44.43623,50,2902.188346
14.431603,98,2903.532009
22.024691,87,2904.812022
40.961271,50,2905.661661
36.555631,66,2906.690808
-40.891618,156,2908.676958
20.397563,90,2909.944897
31.019006,92,2911.153382
33.917841,70,2912.105024
22.293851,87,2913.248114
26.960318,109,2914.709994
26.758529,89,2915.995818
4.169617,109,2917.474277
2.759591,114,2918.986877
39.637646,59,2919.820302
-5.166177,121,2921.452629
29.95506,72,2922.519021
50.604165,28,2923.121834
16.770832,95,2924.3308
51.064635,10,2924.755211
20.354514,93,2925.947004
-0.201228,115,2927.380491
14.936347,99,2928.754647
12.187398,102,2930.159745
-4.601469,121,2931.652559
10.217318,103,2933.059641
31.015924,75,2934.061343
50.872512,31,2934.705842
43.318649,52,2935.562898
-11.327017,130,2937.319446
1.097345,114,2938.868239
1.001392,118,2940.422825
29.983928,79,2941.566194
38.612429,58,2942.393528
33.582372,68,2943.340624
44.640221,55,2944.234091
5.953973,111,2945.65602
33.898193,67,2946.681318
42.428205,53,2947.531712
26.398676,77,2948.651568
48.527783,31,2949.292613
32.23413,74,2950.393147
45.103578,44,2951.180175
37.401487,65,2952.077834
49.374308,25,2952.654243
31.636594,75,2953.694257
14.524693,95,2955.04324
49.329029,43,2955.811849
20.617219,87,2957.059786
17.157203,95,2958.372077
13.858387,123,2959.890499
40.001631,59,2960.828665
22.431802,91,2962.106216
6.077113,109,2963.605015
24.322238,86,2964.728284
24.78539,88,2965.905675
17.066274,100,2967.169615
-14.087187,130,2968.773222
17.292449,96,2970.003942
44.754684,50,2970.842719
22.889301,85,2972.069401
47.241661,55,2973.011544
45.82713,46,2973.719756
33.824656,72,2974.690311
-59.836915,330,2978.659954
-8.411071,127,2980.39761
44.793813,55,2981.294236
27.379365,83,2982.389961
33.68647,74,2983.490027
45.998472,49,2984.313437
-0.069847,113,2985.751177
23.424084,80,2986.911083
18.048961,98,2988.266905
43.099591,53,2989.140426
13.870244,101,2990.52484
27.33883,84,2991.729236
35.270567,74,2992.744928
42.177536,58,2993.711653
38.386044,63,2994.696162
8.496871,105,2996.165256
17.094405,89,2997.449681
8.825438,109,2998.831048
9.99114,105,3000.274415
9.610415,104,3001.593705
23.334755,91,3002.884721
-17.165281,131,3004.602501
3.724008,111,3006.014949
44.054512,51,3006.768298
16.987343,90,3008.027607
27.791381,80,3009.070362
40.18578,57,3009.983013
-7.152693,122,3011.501924
37.159153,63,3012.477181
31.011482,74,3013.578642
13.2104,100,3014.961768
27.859617,83,3016.169773
43.265338,51,3016.911489
11.803725,101,3018.285908
23.741147,84,3019.465061
7.640999,108,3020.844094
48.702189,29,3021.457182
6.422556,106,3022.920459
10.518708,101,3024.329426
-20.608373,148,3026.202638
46.744187,42,3026.970939
47.316267,35,3027.554478
19.501294,90,3028.717695
25.853207,83,3029.796011
23.809698,86,3031.03226
52.651078,19,3031.44284
21.919203,113,3032.96007
13.9956,103,3034.38883
-41.91224,153,3036.330435
37.167562,65,3037.33359
17.860027,91,3038.671057
-40.061606,149,3040.563854
41.620857,54,3041.444626
10.829327,98,3042.693873
34.3684,71,3043.716161
23.951553,88,3044.859894
-2.108924,113,3046.371588
45.974819,44,3047.142716
53.51173,17,3047.636879
8.770601,105,3049.061609
18.978044,95,3050.38015
27.769157,77,3051.411057
36.162321,61,3052.365228
18.533282,94,3053.569299
5.756805,107,3054.966642
38.147597,64,3055.960752
12.884935,101,3057.260123
26.818888,98,3058.518022
16.193481,99,3059.898296
27.985942,84,3061.134029
-1.308988,117,3062.73263
42.534319,56,3063.642076
34.62088,81,3064.757956
38.431376,65,3065.6492
-10.372166,140,3067.351969
-2.197289,119,3068.944184
-8.169928,177,3071.252999
47.415771,37,3071.855035
21.607469,94,3073.165779
21.766615,82,3074.247039
43.830383,56,3075.147747
-23.285373,137,3076.832462
15.562894,96,3078.156286
6.600752,107,3079.604477
-36.672805,150,3081.53169
27.096309,83,3082.729873
20.708778,91,3084.000246
34.855391,87,3085.22448
41.575259,62,3086.200656
37.163639,191,3088.587008
31.059688,77,3089.712729
30.691555,83,3090.976408
-14.214783,127,3092.593745
28.818593,80,3093.645468
39.317421,55,3094.599951
42.610308,53,3095.360603
44.154724,50,3096.204051
15.352174,97,3097.629375
22.335555,81,3098.799
32.396165,77,3099.927965
23.07403,88,3101.069979
-19.32935,134,3102.693301
16.278433,99,3103.953435
36.653845,61,3104.911992
-50.23476,183,3107.053219
-75.25236,170,3109.185302
26.098616,83,3110.310779
49.874091,30,3110.843614
40.617305,60,3111.795641
3.794013,111,3113.291063
29.821732,77,3114.325099
25.728844,81,3115.497592
14.198231,103,3116.907527
38.985213,74,3117.900616
31.034938,73,3118.972975
39.436159,63,3119.848114
13.999378,98,3121.232452
-9.520593,126,3122.839771
39.186261,59,3123.668403
19.329942,95,3124.885047
-4.066671,117,3126.331101
28.063158,88,3127.584888
28.868602,79,3128.736789
-22.103887,138,3130.521919
30.154488,74,3131.555507
10.353597,102,3132.943272
-6.065633,126,3134.606159
40.027788,112,3136.140077
39.56655,65,3137.135314
50.524397,48,3137.88494
47.505751,46,3138.623364
16.877048,95,3139.951799
23.046007,78,3141.08736
41.701887,56,3141.989826
-5.550077,123,3143.599016
9.09075,104,3144.899997
24.770836,87,3146.136774
32.176512,70,3147.191076
3.51327,114,3148.707112
35.007086,46,3154.733306
17.462152,157,3156.623804
35.652654,70,3157.716246
23.094715,86,3158.945361
2.513833,115,3160.376392
50.094015,34,3161.042837
45.400001,55,3161.938596
41.821628,54,3162.71739
-3.607757,115,3164.25342
41.187406,61,3165.204417
28.36133,83,3166.422076
27.289473,81,3167.482389
26.812533,81,3168.54946
-16.496971,144,3170.380353
3.661996,113,3171.942029
18.042084,95,3173.202928
2.962878,112,3174.733213
-24.161612,133,3176.593692
32.35535,91,3177.860785
41.720398,58,3178.701526
36.034103,66,3179.640215
41.280826,50,3180.395846
36.409571,64,3181.31784
9.70523,101,3182.772827
47.877285,43,3183.4632
50.238983,35,3184.083298
-14.778763,132,3185.796411
13.265457,96,3187.084745
23.773761,83,3188.229439
-18.065778,141,3190.034791
33.36386,73,3191.060354
-33.446479,144,3192.871312
-25.413231,155,3194.861428
24.957212,76,3195.909458
5.305711,111,3197.342626
33.709012,69,3198.33714
31.05478,74,3199.515378
1.506286,115,3201.055747
39.570591,65,3201.985971
12.580195,98,3203.339295
7.851444,108,3204.755401
25.422527,85,3205.899307
24.77003,86,3207.066344
48.19838,35,3207.654999
48.411231,38,3208.290994
27.411517,82,3209.410279
42.368123,57,3210.246971
27.174794,86,3211.426164
-30.444913,144,3213.354326
51.986263,16,3213.738143
-6.722262,124,3215.481846
26.389045,100,3216.926815
15.556009,92,3218.307422
22.595266,80,3219.4297
39.267506,59,3220.292974
49.602684,30,3220.93166
42.004823,74,3221.95743
9.821759,103,3223.340827
-20.027418,135,3225.047493
49.359395,26,3225.635485
13.109516,105,3227.022398
36.85352,74,3228.092802
4.033277,116,3229.620585
47.952018,65,3230.554547
43.765848,56,3231.490558
-15.783413,130,3233.177996
28.273783,85,3234.460504
37.274185,61,3235.346659
40.655013,59,3236.204733
-25.387544,137,3238.027036
39.937314,64,3238.969627
46.60436,49,3239.718667
-6.210619,123,3241.438112
11.037042,101,3242.765285
27.200029,80,3243.94991
39.602223,62,3244.950439
10.662076,104,3246.447772
23.508323,84,3247.686181
48.584396,35,3248.381946
49.286314,41,3249.043903
-55.39911,160,3251.040987
-24.726212,136,3252.820031
41.791197,57,3253.695652
51.245895,24,3254.270092
42.600286,143,3256.1894
18.656756,96,3257.478973
19.78168,93,3258.7493
50.28451,59,3259.61296
45.41001,48,3260.455365
38.552063,62,3261.345131
17.953432,94,3262.582157
23.988222,87,3263.74492
33.64873,71,3264.752652
9.676537,108,3266.188021
0.017456,116,3267.741978
50.03264,32,3268.304659
15.591313,99,3269.656207
-6.352703,122,3271.283608
48.014625,33,3271.868108
18.199051,93,3273.082998
26.053466,91,3274.380718
-5.784402,122,3275.896827
-6.9336,122,3277.426203
49.874402,36,3278.118696
38.021162,58,3278.950179
31.782008,81,3280.120449
32.947821,75,3281.137215
50.685415,9,3281.441818
19.831952,98,3282.695215
0.375678,114,3284.218654
23.249263,85,3285.436497
29.183309,83,3286.711349
28.95295,78,3287.892849
26.079107,82,3289.075033
14.017499,101,3290.444496
25.406786,76,3291.586984
52.477466,26,3292.076403
20.275018,89,3293.240073
-291.15303,173,3295.420713
31.702282,65,3296.442457
46.592448,48,3297.263914
30.715862,92,3298.553481
